Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,520,Nauru,NRU,TOTAL,All Commodities,1,No Quantity,,,612873,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,524,Nepal,NPL,TOTAL,All Commodities,1,No Quantity,,,83417542,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,528,Netherlands,NLD,TOTAL,All Commodities,1,No Quantity,,,19936266080,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,531,Curaçao,CUW,TOTAL,All Commodities,1,No Quantity,,,407249034,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,533,Aruba,ABW,TOTAL,All Commodities,1,No Quantity,,,42512316,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,534,Saint Maarten,SXM,TOTAL,All Commodities,1,No Quantity,,,59572292,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,540,New Caledonia,NCL,TOTAL,All Commodities,1,No Quantity,,,74889861,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,548,Vanuatu,VUT,TOTAL,All Commodities,1,No Quantity,,,4448029,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,554,New Zealand,NZL,TOTAL,All Commodities,1,No Quantity,,,3667240765,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,558,Nicaragua,NIC,TOTAL,All Commodities,1,No Quantity,,,2880345345,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,562,Niger,NER,TOTAL,All Commodities,1,No Quantity,,,2404530,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,566,Nigeria,NGA,TOTAL,All Commodities,1,No Quantity,,,11984788742,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,570,Niue,NIU,TOTAL,All Commodities,1,No Quantity,,,188540,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,574,Norfolk Isds,NFK,TOTAL,All Commodities,1,No Quantity,,,10315,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,579,Norway,NOR,TOTAL,All Commodities,1,No Quantity,,,5709240696,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,583,FS Micronesia,FSM,TOTAL,All Commodities,1,No Quantity,,,1854955,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,584,Marshall Isds,MHL,TOTAL,All Commodities,1,No Quantity,,,20130916,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,585,Palau,PLW,TOTAL,All Commodities,1,No Quantity,,,186594,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,586,Pakistan,PAK,TOTAL,All Commodities,1,No Quantity,,,3887683584,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,591,Panama,PAN,TOTAL,All Commodities,1,No Quantity,,,468440071,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,598,Papua New Guinea,PNG,TOTAL,All Commodities,1,No Quantity,,,132050464,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,600,Paraguay,PRY,TOTAL,All Commodities,1,No Quantity,,,291289087,0
