Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,686,Senegal,SEN,TOTAL,All Commodities,1,No Quantity,,,25918876,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,688,Serbia,SRB,TOTAL,All Commodities,1,No Quantity,,,11896613,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,690,Seychelles,SYC,TOTAL,All Commodities,1,No Quantity,,,19341050,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,694,Sierra Leone,SLE,TOTAL,All Commodities,1,No Quantity,,,9396651,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,699,India,IND,TOTAL,All Commodities,1,No Quantity,,,2761996265,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,702,Singapore,SGP,TOTAL,All Commodities,1,No Quantity,,,935989133,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,703,Slovakia,SVK,TOTAL,All Commodities,1,No Quantity,,,44328970,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,704,Viet Nam,VNM,TOTAL,All Commodities,1,No Quantity,,,415269933,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,705,Slovenia,SVN,TOTAL,All Commodities,1,No Quantity,,,11060963,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,706,Somalia,SOM,TOTAL,All Commodities,1,No Quantity,,,802706,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,710,South Africa,ZAF,TOTAL,All Commodities,1,No Quantity,,,457964406,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,716,Zimbabwe,ZWE,TOTAL,All Commodities,1,No Quantity,,,4314819,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,724,Spain,ESP,TOTAL,All Commodities,1,No Quantity,,,906694338,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,729,Sudan,SDN,TOTAL,All Commodities,1,No Quantity,,,148233295,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,740,Suriname,SUR,TOTAL,All Commodities,1,No Quantity,,,16112492,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,748,Swaziland,SWZ,TOTAL,All Commodities,1,No Quantity,,,4180717,0
