Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,336,Holy See (Vatican City State),VAT,TOTAL,All Commodities,1,No Quantity,,,2616,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,340,Honduras,HND,TOTAL,All Commodities,1,No Quantity,,,234871499,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,TOTAL,All Commodities,1,No Quantity,,,16206575258,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,348,Hungary,HUN,TOTAL,All Commodities,1,No Quantity,,,2715148301,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,352,Iceland,ISL,TOTAL,All Commodities,1,No Quantity,,,75799081,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,360,Indonesia,IDN,TOTAL,All Commodities,1,No Quantity,,,31424278600,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,364,Iran,IRN,TOTAL,All Commodities,1,No Quantity,,,25389863878,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,368,Iraq,IRQ,TOTAL,All Commodities,1,No Quantity,,,17984764256,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,372,Ireland,IRL,TOTAL,All Commodities,1,No Quantity,,,4192849994,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,376,Israel,ISR,TOTAL,All Commodities,1,No Quantity,,,3181317438,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,381,Italy,ITA,TOTAL,All Commodities,1,No Quantity,,,17573805100,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,384,Côte d'Ivoire,CIV,TOTAL,All Commodities,1,No Quantity,,,257133042,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,388,Jamaica,JAM,TOTAL,All Commodities,1,No Quantity,,,3810529,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,392,Japan,JPN,TOTAL,All Commodities,1,No Quantity,,,162245572780,0
