Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,348,Hungary,HUN,TOTAL,All Commodities,1,No Quantity,,,5692280446,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,352,Iceland,ISL,TOTAL,All Commodities,1,No Quantity,,,146642329,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,360,Indonesia,IDN,TOTAL,All Commodities,1,No Quantity,,,36930489821,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,364,Iran,IRN,TOTAL,All Commodities,1,No Quantity,,,14036645328,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,368,Iraq,IRQ,TOTAL,All Commodities,1,No Quantity,,,6894088320,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,372,Ireland,IRL,TOTAL,All Commodities,1,No Quantity,,,2477167398,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,376,Israel,ISR,TOTAL,All Commodities,1,No Quantity,,,7645304406,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,381,Italy,ITA,TOTAL,All Commodities,1,No Quantity,,,25752660052,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,384,Côte d'Ivoire,CIV,TOTAL,All Commodities,1,No Quantity,,,955795339,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,388,Jamaica,JAM,TOTAL,All Commodities,1,No Quantity,,,627058999,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,392,Japan,JPN,TOTAL,All Commodities,1,No Quantity,,,150132588978,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,398,Kazakhstan,KAZ,TOTAL,All Commodities,1,No Quantity,,,12545123569,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,400,Jordan,JOR,TOTAL,All Commodities,1,No Quantity,,,3434555469,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,404,Kenya,KEN,TOTAL,All Commodities,1,No Quantity,,,3217480883,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,408,Dem. People's Rep. of Korea,PRK,TOTAL,All Commodities,1,No Quantity,,,3630074854,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,TOTAL,All Commodities,1,No Quantity,,,91164951035,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,414,Kuwait,KWT,TOTAL,All Commodities,1,No Quantity,,,2675508872,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,417,Kyrgyzstan,KGZ,TOTAL,All Commodities,1,No Quantity,,,5075346113,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,418,Lao People's Dem. Rep.,LAO,TOTAL,All Commodities,1,No Quantity,,,1722576814,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,422,Lebanon,LBN,TOTAL,All Commodities,1,No Quantity,,,2490830754,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,426,Lesotho,LSO,TOTAL,All Commodities,1,No Quantity,,,89828606,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,428,Latvia,LVA,TOTAL,All Commodities,1,No Quantity,,,1374267489,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,430,Liberia,LBR,TOTAL,All Commodities,1,No Quantity,,,2335750386,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,434,Libya,LBY,TOTAL,All Commodities,1,No Quantity,,,2834679489,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,440,Lithuania,LTU,TOTAL,All Commodities,1,No Quantity,,,1686177991,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,442,Luxembourg,LUX,TOTAL,All Commodities,1,No Quantity,,,1807833759,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,446,"China, Macao SAR",MAC,TOTAL,All Commodities,1,No Quantity,,,3170785872,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,450,Madagascar,MDG,TOTAL,All Commodities,1,No Quantity,,,642961433,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,454,Malawi,MWI,TOTAL,All Commodities,1,No Quantity,,,213792784,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,458,Malaysia,MYS,TOTAL,All Commodities,1,No Quantity,,,45930593403,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,462,Maldives,MDV,TOTAL,All Commodities,1,No Quantity,,,97414297,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,466,Mali,MLI,TOTAL,All Commodities,1,No Quantity,,,274638734,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,470,Malta,MLT,TOTAL,All Commodities,1,No Quantity,,,2514566413,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,473,"LAIA, nes",,TOTAL,All Commodities,1,No Quantity,,,524965,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,478,Mauritania,MRT,TOTAL,All Commodities,1,No Quantity,,,598451302,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,480,Mauritius,MUS,TOTAL,All Commodities,1,No Quantity,,,648701236,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,484,Mexico,MEX,TOTAL,All Commodities,1,No Quantity,,,28966299976,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,490,"Other Asia, nes",,TOTAL,All Commodities,1,No Quantity,,,40634145442,0
